SIC_last_royal_marriage_desc;The House of Hohenstaufer-Valois came to power in early 12 century and have maneged to cling to the throne in Naples until today. The same unfortunetly cannot be said to the Kingdom of Naples itself, as the dynastys ascentioned marked a downhill turn in the Neapolitan luck in foreign politics. The Kingdom lost the isle of sicily as well as the city of Brindisi and every attempt of recovery of those areas have ended in failure. Perhaps a reconnection with the French Valois Dynasty and aligning ourselves with the French foreign policy will give us the ability to recover those lands?;x
restore_naples_title;Restore The Kingdom of Naples;x
restore_naples_desc;The Time has come for Naples to return to it's formed glory and restore the ownership over it's rightfull possesion of sicily!;x
restore_sicily_title;Unite Two Sicilies;x
restore_sicily_desc;Naples and Sicily have been divided and squabbled over by the great powers of Europe for too long. We must reunite the Sicilies and become a great power in our own right.;x
restore_naples_desc;The Time has come for Naples to return to it's formed glory and restore the ownership over it's rightfull possesion of sicily!;x
restore_charlamagne_realm_title;Restore Papal States;x
restore_charlamagne_realm_desc;In the 17th century the papacy lost controll over the dominions Charlamagne himself had granted them. The Bloody Venetions were responsible, but since the republic's fall we still have recovered neither the land nor the respect that we deserve.;x
gregorian_golden_bulla_title;"Non Expedit" - Gregorian Golden Bulla of $YEAR$;x
gregorian_golden_bulla_desc;Non Expedit (Latin for "It is not expedient") were the words with which the Holy See enjoined upon Italian Catholics the policy of abstention from the polls in parliamentary elections. With the formation of the Lombard leauge it is critical for us to secure our dominance in Italy and have it be led by his holiness and not some liberal scum.;x
form_kindom_of_god_title;Declare The Kingdom Of God On Earth;x
form_kindom_of_god_desc;With the lands of Northern Italy under the temporal power of the Holy Father rather than any Emperor or King it is now justified to declare this state the Kingdom of God on Earth.;x
surrender_to_lom_title;Surrender to Italian Nationalism;x
surrender_to_lom_desc;There is no way for us to recover our position in italy any longer, we should let the italians in our borders join the future confederation being created in the north.;x
sell_brindisi_ANC_title;Sell Brindisi;x
sell_brindisi_ANC_desc;Brindisi is undefendable and we cannot properly secure our hold over it, perhaps selling it would be much better.;x
sell_corsica_GEN_title;Sell Claims to Corsica;x
sell_corsica_GEN_desc;We have lost corsica, with no hope of getting it back, perhaps selling our claims to it can recover some of the losses we suffered?;x
restore_kingdom_of_africa_title;Restore The Kingdom Of Africa;x
restore_kingdom_of_africa_desc;Many centuries ago we secured our grip on the old lands of carthage which have since been lost. With the rise of Imperialism and European presence in Africa, perhaps we too should secure a place in the sun for us?;x
eastern_cession_title;The Eastern Cession;x
eastern_cession_desc;The Tuscarora and Nanticoke were historic allies of the Lozanian colonies, fighting alongside them against the Iroquois, Lenape, Vinlandic, and even the Saxon loyalists when the time came for independence. As a consequence they have managed to keep hold of some of their traditional tribal land. However, with Lozanian independence and growing desire for westward expansion, the time has now come to annex the two tribe's lands.;x
